CustID,Marital_Status,Education,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Income,Age,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumAppPurchases,NumStorePurchases,NumWebVisitsMonth,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
4367,Single,PhD,No,Yes,0,0,0,0,0,0,54998,64,3,154,22,202,39,30,8,5,4,2,9,4,447,439,0,1
4368,Widow,PhD,No,Yes,0,0,0,0,0,0,54356,71,NA,710,15,30,20,0,0,3,11,2,8,8,775,775,0,1
4369,Married,Masters,No,Yes,0,0,0,0,0,0,34242,61,NA,8,2,4,0,0,1,1,0,0,3,5,14,13,0,0
4370,Married,Bachelors,Yes,No,0,0,0,0,0,0,25410,47,NA,2,2,4,13,13,4,1,1,0,4,4,34,30,0,0
4371,Married,PhD,No,No,1,0,1,1,0,0,73356,36,NA,1050,14,322,0,14,112,1,5,11,5,2,1400,1288,3,1
4372,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,70,68,19,1,14,3,2,4,1,1,0,3,8,39,35,0,0
4373,Single,Bachelors,Yes,No,0,0,0,0,0,0,23763,43,64,22,0,6,6,2,6,1,1,0,3,7,36,30,0,0
4374,Married,Bachelors,No,No,0,0,0,0,0,0,72570,36,NA,274,83,216,151,141,224,1,4,6,12,1,865,641,0,0
4375,Married,Masters,Yes,No,0,0,0,0,0,0,34529,NA,94,68,6,38,3,6,41,2,2,2,3,7,121,80,0,0
4376,Widow,Bachelors,No,No,0,0,0,0,0,0,70792,69,82,344,45,654,104,11,114,2,3,4,10,3,1158,1044,0,0
4377,Married,Bachelors,No,No,0,0,0,0,0,0,63211,38,3,145,193,459,205,26,145,2,3,8,7,2,1028,883,0,1
4378,Married,Masters,No,Yes,0,0,0,0,0,0,83891,46,24,217,38,350,111,85,15,1,4,7,10,1,801,786,0,0
4379,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,36065,52,54,18,7,34,10,2,3,3,3,0,3,8,71,68,0,0
4380,Together,Bachelors,No,Yes,0,0,0,0,0,0,39898,66,NA,69,8,26,12,7,12,2,3,0,4,7,122,110,0,0
4381,Single,PhD,No,No,0,0,0,0,0,0,51141,80,96,144,0,7,0,0,6,1,3,1,4,5,151,145,0,0
4382,Married,Bachelors,No,Yes,0,0,0,0,0,0,56939,NA,19,256,34,103,90,29,49,2,3,3,10,3,512,463,0,0
4383,Single,Bachelors,No,No,0,0,0,0,0,0,80872,69,60,483,72,567,94,12,108,1,4,4,10,1,1228,1120,0,0
4384,Together,PhD,No,No,0,0,0,0,0,0,72335,NA,2,1285,105,653,28,21,0,1,10,4,8,8,2092,2092,0,1
4385,Single,PhD,No,No,0,0,0,0,0,0,61798,56,NA,338,4,89,11,8,13,1,4,2,9,4,450,437,0,0
4386,Widow,PhD,No,No,0,0,0,0,0,0,76842,70,37,605,10,345,84,54,32,1,1,8,7,0,1098,1066,0,0
4387,Together,Bachelors,Yes,No,0,0,0,0,0,0,29478,NA,59,8,0,7,3,1,1,1,1,0,3,6,19,18,0,0
4388,Single,Bachelors,No,Yes,1,0,0,0,0,0,46998,64,55,172,41,86,45,6,27,5,5,3,5,7,350,323,NA,0
4389,Single,Bachelors,No,No,0,0,1,0,0,0,96843,30,60,448,71,951,40,17,17,1,6,11,10,2,1527,1510,NA,1
4390,Widow,PhD,Yes,Yes,0,0,0,0,0,0,56551,70,NA,67,4,32,17,2,16,3,2,1,4,4,122,106,0,0
4391,Married,Masters,No,Yes,0,0,0,0,0,0,70053,55,38,512,53,98,81,179,89,3,8,5,10,5,923,834,0,0
4392,Widow,PhD,No,No,0,1,1,0,1,0,71670,58,8,1462,16,128,0,0,160,1,5,3,6,6,1606,1446,3,1
4393,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,44359,42,19,20,0,14,7,3,1,3,2,0,4,3,44,43,0,0
4394,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,40887,68,32,50,4,44,10,10,43,3,3,1,3,9,118,75,0,1
4395,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,48877,54,27,102,1,15,2,0,24,1,3,0,4,7,120,96,0,0
4396,Together,Bachelors,No,No,0,0,0,0,0,0,74485,73,58,499,149,815,173,49,49,1,6,7,12,3,1685,1636,0,0
4397,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,48,59,381,35,172,56,86,93,2,8,2,10,5,730,637,0,0
4398,Together,Bachelors,No,Yes,0,0,0,0,0,0,77226,57,NA,631,43,239,128,76,21,2,6,8,12,3,1117,1096,0,0
4399,Widow,Bachelors,No,No,0,0,0,1,0,0,NA,71,60,526,80,553,123,94,53,1,3,10,7,2,1376,1323,NA,1
4400,Together,Masters,No,No,0,1,1,0,0,0,85738,42,41,913,26,376,17,26,13,1,3,6,11,1,1358,1345,2,0
4401,Divorced,Bachelors,No,Yes,1,0,0,0,0,0,NA,54,27,673,0,199,37,47,26,2,6,3,5,4,956,930,NA,0
4402,Single,Bachelors,Yes,No,1,0,0,0,0,0,39062,37,28,23,0,9,0,0,12,1,1,0,3,4,32,20,NA,0
4403,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,34600,49,8,199,33,60,8,3,15,5,5,2,5,8,303,288,0,1
4404,Married,Bachelors,No,Yes,0,0,0,0,0,0,NA,45,18,261,23,73,4,23,50,2,6,3,5,7,384,334,0,0
4405,Married,Secondary,Yes,Yes,0,0,0,0,0,0,54690,49,76,111,16,37,7,9,18,3,3,1,5,3,180,162,0,0
4406,Married,Bachelors,No,Yes,0,0,0,0,0,0,4428,51,0,16,4,12,2,4,321,0,25,0,0,1,38,-283,0,0
4407,Married,Secondary,No,No,0,0,0,0,0,0,32632,57,32,63,151,137,153,19,53,2,4,4,8,5,523,470,0,0
4408,Single,PhD,Yes,Yes,0,0,0,0,0,0,38236,52,2,58,0,18,2,0,10,4,3,0,4,7,78,68,0,0
4409,Married,Bachelors,Yes,No,0,0,0,0,0,0,36781,41,16,29,1,17,0,3,13,1,2,1,2,8,50,37,0,1
4410,Single,Masters,Yes,No,1,0,0,0,0,0,31385,36,NA,3,2,12,0,1,9,1,1,0,2,8,18,9,NA,1
4411,Married,Bachelors,Yes,No,0,0,0,0,0,0,24570,36,97,28,34,62,11,14,44,3,4,0,4,9,149,105,0,0
4412,Divorced,PhD,Yes,No,0,0,0,0,0,0,25509,46,15,40,3,30,10,7,11,3,3,0,3,9,90,79,0,1
4413,Married,Bachelors,No,No,0,0,1,1,0,0,94642,69,35,879,143,797,106,143,143,0,5,7,9,1,2068,1925,2,0
4414,Married,Masters,No,Yes,0,0,0,0,0,0,58646,58,3,62,1,44,6,5,22,1,2,1,4,4,118,96,0,0
4415,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,53201,45,NA,280,7,81,20,0,27,8,6,3,5,7,388,361,0,0
4416,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,NA,4,9,0,6,3,1,3,1,0,0,3,5,19,16,0,0
4417,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,57113,42,45,182,4,33,0,2,42,6,4,1,5,7,221,179,0,0
4418,Married,Bachelors,No,No,0,0,0,0,0,0,51373,29,37,83,2,101,64,26,117,1,3,5,3,4,276,159,0,0
4419,Married,Bachelors,Yes,No,0,0,0,0,0,0,23477,34,39,38,15,54,3,8,29,3,3,0,4,8,118,89,0,0
4420,Married,Bachelors,No,Yes,0,0,0,0,0,0,58116,64,38,228,19,130,4,11,51,2,3,3,8,2,392,341,0,0
4421,Divorced,PhD,No,No,0,0,0,1,0,0,72968,57,8,1092,37,592,145,37,55,1,5,5,8,3,1903,1848,NA,1
4422,Married,Masters,No,Yes,0,0,0,0,0,0,39791,49,89,85,15,27,13,13,21,2,3,1,4,7,153,132,0,0
4423,Single,Masters,No,No,0,0,1,0,0,0,91712,73,NA,1276,24,746,94,29,48,0,9,7,11,3,2169,2121,NA,1
4424,Single,Bachelors,No,Yes,0,1,1,0,0,0,NA,62,75,1017,33,417,108,100,16,1,5,5,5,5,1675,1659,2,0
4425,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,13672,60,86,6,2,9,2,1,5,2,1,0,3,8,20,15,0,0
4426,Married,Secondary,No,No,1,0,1,1,0,0,96547,40,4,448,21,125,52,101,62,0,7,6,8,2,747,685,3,1
4427,Married,Bachelors,No,No,0,0,0,1,0,0,79205,45,73,504,23,117,179,28,44,1,6,5,4,4,851,807,NA,1
4428,Together,PhD,No,Yes,0,0,0,0,0,0,56559,45,46,226,22,133,41,31,31,3,4,3,8,4,453,422,0,0
4429,Married,PhD,Yes,No,1,0,0,0,0,0,32644,47,38,239,3,141,0,7,23,4,7,1,6,8,390,367,NA,0
4430,Single,Secondary,No,Yes,0,0,0,0,0,0,67506,40,73,90,38,67,33,36,67,1,4,1,6,3,264,197,0,0
4431,Single,Bachelors,Yes,No,0,0,0,0,0,0,24206,50,66,7,2,8,3,2,3,1,1,0,3,6,22,19,0,0
4432,Divorced,PhD,Yes,No,0,0,0,0,0,0,28420,53,36,4,2,5,2,0,0,1,1,0,2,6,13,13,0,0
4433,Married,Bachelors,Yes,No,0,0,0,0,0,0,22979,50,NA,16,17,19,20,21,22,3,3,2,2,8,93,71,0,1
4434,Single,Bachelors,No,No,0,0,0,0,0,0,33279,54,NA,10,3,3,0,0,0,1,0,0,3,3,16,16,0,0
4435,Single,Masters,Yes,Yes,0,0,0,0,0,0,46423,48,6,68,0,16,0,0,8,3,2,0,4,7,84,76,0,0
4436,Married,Bachelors,No,Yes,0,0,0,0,0,0,30368,43,97,35,0,13,2,0,2,2,2,0,3,8,50,48,0,0
4437,Married,Bachelors,No,Yes,0,0,0,0,0,0,63684,50,61,575,80,428,208,93,80,3,8,4,8,5,1384,1304,0,0
4438,Divorced,Bachelors,No,Yes,1,0,0,0,0,0,41638,56,68,315,0,31,4,0,91,4,5,5,3,8,350,259,NA,0
4439,Divorced,PhD,No,Yes,0,0,0,0,0,0,NA,61,73,182,2,49,17,13,20,1,3,1,7,2,263,243,0,0
4440,Together,PhD,No,Yes,0,0,0,0,0,0,65814,54,90,561,14,113,10,14,35,3,8,2,10,5,712,677,0,0
4441,Divorced,Bachelors,No,No,0,0,0,0,0,0,71964,62,81,587,51,932,180,34,86,1,5,6,5,3,1784,1698,0,0
4442,Single,Bachelors,Yes,No,0,0,0,0,0,0,39146,34,NA,94,1,33,13,12,12,3,4,0,4,8,153,141,0,0
4443,Together,Bachelors,No,No,0,1,1,1,0,0,96876,43,79,908,43,735,40,194,21,1,7,7,9,2,1920,1899,3,1
4444,Married,HighSchool,No,No,0,0,0,0,0,0,NA,39,NA,228,122,122,208,129,30,6,11,2,8,9,809,779,0,0
4445,Single,Bachelors,No,No,0,0,0,0,0,0,NA,62,31,995,112,417,42,48,41,1,2,9,13,5,1614,1573,0,1
4446,Married,Secondary,Yes,Yes,0,0,0,0,0,0,37284,45,46,11,1,2,2,1,6,1,0,0,3,6,17,11,0,0
4447,Married,Bachelors,No,No,0,0,0,0,0,0,36790,37,NA,3,3,14,15,21,10,1,2,1,2,9,56,46,0,1
4448,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,27943,53,89,12,1,16,4,1,3,3,2,0,3,8,34,31,0,0
4449,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,1,NA,69,31,17,0,2,0,0,2,2,1,0,3,6,19,17,0,0
4450,Together,Bachelors,Yes,2,0,0,0,0,0,0,30261,48,75,8,0,5,0,3,6,1,0,0,3,8,16,10,0,0
4451,Together,Bachelors,Yes,No,0,0,0,0,0,0,28587,42,42,22,4,17,12,10,13,3,2,0,4,6,65,52,0,0
4452,Married,Masters,Yes,No,0,0,0,0,0,0,43815,38,53,14,10,29,4,7,15,1,2,0,3,6,64,49,0,0
4453,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,64,53,106,27,68,52,7,5,6,4,2,5,6,260,255,0,0
4454,Married,Masters,No,Yes,0,0,0,0,0,0,77027,68,23,820,57,242,45,0,11,2,8,3,6,4,1164,1153,0,0
4455,Married,PhD,No,Yes,0,0,0,0,0,0,71322,55,57,753,43,226,69,10,204,2,8,5,13,4,1101,897,0,0
4456,Married,Masters,Yes,No,0,0,0,0,0,0,32765,41,NA,13,3,17,7,3,3,2,2,0,4,5,43,40,0,0
4457,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,29672,55,6,9,1,3,0,4,8,1,0,0,3,6,17,9,0,0
4458,Divorced,Bachelors,No,No,0,0,0,0,0,0,23272,67,NA,19,3,6,4,2,12,1,1,0,3,4,34,22,0,0
4459,Together,Masters,No,Yes,1,0,0,0,0,0,49912,71,5,520,8,223,32,49,42,4,10,5,7,8,832,790,NA,1
4460,Together,Secondary,Yes,No,0,0,0,0,0,0,NA,35,98,5,17,17,13,14,34,4,2,1,3,9,66,32,0,0
4461,Widow,PhD,No,Yes,1,0,0,0,0,0,68117,73,NA,618,44,215,0,17,36,2,11,8,4,6,894,858,NA,1
4462,Married,Bachelors,No,Yes,0,0,0,0,0,0,67225,65,4,315,35,322,46,7,143,3,7,2,11,5,725,582,0,0
4463,Married,Bachelors,Yes,No,0,0,0,0,0,0,17649,NA,70,15,1,23,0,5,1,3,3,0,3,8,44,43,0,0
4464,Together,Bachelors,No,Yes,0,0,0,0,0,0,55914,45,32,384,60,364,119,101,232,4,11,6,8,7,1028,796,0,0
4465,Married,Bachelors,Yes,No,1,0,0,0,0,0,40059,36,82,110,29,92,28,10,145,1,6,2,3,8,269,124,NA,0
4466,Together,Bachelors,No,Yes,0,0,0,0,0,0,60905,70,27,208,17,76,36,17,38,2,3,3,7,2,354,316,0,0
4467,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,75330,43,94,555,82,257,93,61,61,4,10,3,12,6,1048,987,0,0
4468,Single,Bachelors,No,Yes,0,0,0,0,0,0,60689,69,23,240,90,216,63,6,24,4,4,4,10,3,615,591,0,0
4469,Married,Bachelors,Yes,No,0,0,0,0,0,0,38680,36,97,11,0,36,15,5,12,1,2,0,3,7,67,55,0,0
4470,Together,Bachelors,No,No,1,0,0,0,0,0,NA,38,NA,848,154,323,201,61,78,1,10,3,10,6,1587,1509,NA,0
4471,Single,Bachelors,No,No,0,0,0,0,0,0,49767,29,NA,202,47,197,55,42,149,1,5,4,8,4,543,394,0,0
4472,Single,Bachelors,Yes,2,0,0,0,0,0,0,83273,50,98,433,89,650,16,102,102,10,4,6,9,7,1290,1188,0,0
4473,Married,Bachelors,Yes,No,0,0,0,0,0,0,29009,39,19,6,6,15,10,5,2,2,2,0,3,6,42,40,0,0
4474,Married,Masters,Yes,No,0,0,0,0,0,0,45057,41,NA,37,0,7,3,0,3,1,2,0,3,5,47,44,0,0
4475,Married,Bachelors,Yes,No,0,0,0,0,0,0,37150,49,NA,167,37,64,49,34,116,8,4,3,6,7,351,235,0,0
4476,Single,Bachelors,Yes,No,0,0,0,0,0,0,43020,50,79,45,7,99,4,25,43,3,4,1,4,6,180,137,0,0
4477,Married,Bachelors,No,Yes,0,0,0,0,0,0,53154,61,50,129,0,21,0,1,7,1,3,1,4,4,151,144,0,0
4478,Married,Bachelors,No,No,0,0,1,1,0,0,65308,47,60,713,0,264,120,80,34,1,7,8,12,4,1177,1143,2,0
4479,Single,Bachelors,Yes,No,0,0,0,0,0,0,76467,50,44,676,161,426,210,44,58,2,2,5,5,6,1517,1459,0,1
4480,Married,Secondary,No,No,0,0,0,0,0,0,81044,73,0,450,26,535,73,98,26,1,5,6,10,1,1182,1156,0,0
4481,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,32871,69,28,22,2,12,0,2,5,1,1,0,3,4,38,33,0,0
4482,Single,Bachelors,Yes,Yes,0,0,0,1,0,0,55801,45,35,367,4,51,6,4,95,6,7,2,6,7,432,337,NA,0
4483,Widow,Bachelors,No,Yes,0,0,0,0,0,0,76320,61,NA,526,35,214,69,53,35,2,6,3,4,2,897,862,0,0
4484,Single,Masters,Yes,Yes,0,0,0,0,0,0,36927,65,46,51,0,16,0,0,4,2,3,0,3,8,67,63,0,0
4485,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,48794,67,97,25,0,11,3,0,15,1,1,0,3,4,39,24,0,0
4486,Single,Bachelors,No,No,0,0,0,0,0,0,23478,55,51,28,6,27,12,17,39,1,3,0,3,8,90,51,0,0
4487,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,71128,47,NA,958,159,447,20,0,31,3,2,10,12,7,1584,1553,0,0
4488,Divorced,PhD,No,Yes,0,0,0,0,0,0,70179,NA,10,532,88,168,69,44,133,3,7,3,13,5,901,768,0,0
4489,Married,Bachelors,No,Yes,0,0,0,0,0,0,59462,70,NA,724,17,143,0,8,196,2,9,2,12,7,892,696,0,0
4490,Together,Bachelors,Yes,No,0,0,0,0,0,0,38361,51,NA,39,0,56,20,8,14,3,3,1,3,7,123,109,0,0
4491,Together,PhD,No,No,0,0,0,0,0,0,70038,38,54,587,54,348,71,54,130,1,4,4,8,2,1114,984,0,0
4492,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,42554,42,93,29,1,11,0,0,0,2,2,0,3,4,41,41,0,0
4493,Married,Bachelors,No,Yes,0,0,0,0,0,0,67445,46,63,757,80,217,29,80,11,5,9,6,12,6,1163,1152,0,0
4494,Widow,Bachelors,No,Yes,0,0,0,0,0,0,67046,69,NA,544,35,133,23,151,107,2,4,5,4,2,886,779,0,0
4495,Married,Bachelors,No,No,0,0,0,0,0,0,42192,72,40,40,15,15,17,6,7,1,2,1,3,4,93,86,0,0
4496,Married,PhD,No,Yes,0,0,0,0,0,0,77610,68,70,1245,33,332,21,33,16,2,4,7,4,7,1664,1648,0,0
4497,Married,Bachelors,Yes,No,0,0,0,0,0,0,31761,36,96,19,1,20,16,14,28,2,3,0,4,5,70,42,0,0
4498,Together,Bachelors,Yes,No,0,0,0,0,0,0,34350,41,81,16,3,15,2,1,11,1,1,0,3,7,37,26,0,0
4499,Together,Bachelors,No,Yes,0,0,0,0,0,0,54591,71,63,376,4,94,12,9,24,3,6,2,8,5,495,471,0,0
4500,Married,Bachelors,No,Yes,0,0,0,0,0,0,71866,64,85,184,178,178,103,39,33,1,6,3,10,3,682,649,0,0
4501,Married,Bachelors,Yes,No,0,0,0,0,0,0,NA,51,51,15,0,11,0,2,9,1,1,1,2,8,28,19,0,0
4502,Single,PhD,No,No,0,0,0,0,0,0,42000,33,23,124,83,267,85,59,35,2,5,2,11,5,618,583,0,1
4503,Married,Bachelors,No,No,0,0,0,0,0,0,69520,37,95,627,120,414,121,80,93,1,9,6,5,5,1362,1269,0,0
4504,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,64713,50,11,180,60,241,13,54,54,2,5,5,7,4,548,494,0,1
4505,Married,Masters,Yes,No,0,0,0,0,0,0,27889,43,42,14,0,4,0,0,8,1,1,1,2,6,18,10,0,0
4506,Widow,HighSchool,No,No,0,0,0,0,0,0,22123,60,77,3,3,24,34,7,31,1,2,1,3,5,71,40,0,0
4507,Married,Bachelors,Yes,No,0,0,0,0,0,0,27803,47,40,8,26,46,38,9,49,2,3,0,4,8,127,78,0,0
4508,Married,Bachelors,No,Yes,0,0,0,0,0,0,51651,60,32,293,6,23,13,6,92,4,6,2,5,8,341,249,0,0
4509,Married,Bachelors,No,No,0,0,0,0,0,0,68487,32,NA,758,12,385,33,89,89,1,9,7,13,4,1277,1188,0,0
4510,Married,Bachelors,No,Yes,0,0,0,0,0,0,56796,51,24,656,38,161,62,47,37,3,8,9,7,7,964,927,0,0
4511,Married,Secondary,No,No,0,0,0,0,0,0,87000,28,61,196,25,607,67,17,49,1,4,6,7,2,912,863,0,0
4512,Married,Bachelors,No,Yes,0,1,0,0,0,0,NA,61,6,835,73,380,114,73,43,1,6,9,7,2,1475,1432,NA,0
4513,Single,Bachelors,Yes,No,0,0,0,0,0,0,30828,40,16,16,11,15,2,0,12,2,1,1,4,3,44,32,0,0
4514,Married,Masters,No,Yes,0,0,0,0,0,0,34109,49,39,9,1,5,2,1,4,1,0,0,3,4,18,14,0,0
4515,Divorced,Masters,Yes,Yes,0,0,0,0,0,0,53367,46,2,229,7,140,10,3,11,7,5,1,8,7,389,378,0,1
4516,Together,HighSchool,No,No,0,0,0,0,0,0,22390,51,NA,0,1,4,15,1,5,1,1,0,2,7,21,16,0,0
4517,Together,Bachelors,No,Yes,0,0,0,0,0,0,71322,NA,31,121,24,124,24,15,42,1,4,1,7,2,308,266,0,0
4518,Single,Bachelors,No,No,0,0,1,1,0,0,79244,27,58,471,102,125,212,61,245,1,4,10,7,1,971,726,2,1
4519,Together,Masters,No,Yes,1,0,0,0,0,0,49912,71,5,520,8,223,32,49,42,4,10,5,7,8,832,790,NA,1
4520,Married,PhD,Yes,Yes,0,0,0,0,0,0,48699,70,90,26,1,10,2,0,1,1,1,0,3,5,39,38,0,0
4521,Together,Bachelors,No,No,0,0,0,0,0,0,NA,45,NA,240,132,445,250,192,108,1,3,7,8,1,1259,1151,0,0
4522,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,54252,64,NA,178,4,26,8,4,44,5,4,1,5,6,220,176,0,0
4523,Married,Masters,Yes,No,1,0,1,0,0,0,81929,NA,60,1486,55,278,49,0,185,2,4,4,10,6,1868,1683,2,1
4524,Married,Bachelors,No,Yes,0,1,0,0,1,0,76068,45,NA,1115,12,128,33,12,76,1,2,3,4,6,1300,1224,2,0
4525,Married,Masters,Yes,Yes,0,0,0,0,0,0,53204,NA,40,29,0,8,2,0,6,1,1,0,3,4,39,33,0,0
4526,Together,PhD,No,Yes,0,0,0,0,0,0,67911,71,63,529,0,356,63,28,0,3,6,7,11,3,976,976,0,0
4527,Married,Secondary,Yes,No,0,0,0,0,0,0,14796,36,NA,13,3,8,7,4,16,2,1,0,3,9,35,19,0,1
4528,Married,PhD,No,Yes,0,1,1,0,0,0,78128,46,89,934,24,230,16,24,36,2,8,4,6,3,1228,1192,2,0
4529,Married,HighSchool,No,No,0,0,0,0,0,0,14188,48,40,2,7,11,16,12,27,1,2,0,4,6,48,21,0,0
4530,Married,HighSchool,Yes,No,0,0,0,0,0,0,NA,34,5,4,12,5,3,16,17,2,2,0,3,7,40,23,0,0
4531,Married,Masters,No,Yes,0,0,0,0,0,0,58646,58,3,62,1,44,6,5,22,1,2,1,4,4,118,96,0,0
4532,Divorced,Bachelors,No,Yes,1,0,0,0,0,0,NA,50,NA,158,35,179,0,0,125,2,7,2,8,5,372,247,NA,1
4533,Married,Masters,No,Yes,0,0,0,0,0,0,48150,71,24,173,2,39,3,2,47,3,5,1,4,7,219,172,0,0
4534,Single,Bachelors,No,No,0,0,1,0,0,0,82332,59,89,830,59,968,51,79,19,1,5,3,12,2,1987,1968,NA,1
4535,Widow,Bachelors,Yes,Yes,0,0,0,0,0,0,58275,65,NA,189,10,253,56,43,64,6,8,2,7,7,551,487,0,0
4536,Together,PhD,No,No,1,0,0,0,0,0,NA,39,31,728,17,133,11,8,124,1,7,3,13,6,897,773,NA,0
4537,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,67,68,7,2,9,2,0,2,2,1,0,3,4,20,18,0,0
4538,Together,Masters,No,Yes,0,0,0,0,0,0,43018,46,46,35,4,17,7,6,64,1,2,2,2,5,69,5,0,0
4539,Married,Masters,No,Yes,0,0,0,0,0,0,45736,66,NA,188,3,180,20,3,43,5,7,1,6,7,394,351,0,0
4540,Together,Masters,No,Yes,0,0,0,0,0,0,66476,51,NA,742,28,152,25,9,57,2,6,8,10,4,956,899,0,0
4541,Married,Secondary,Yes,No,0,0,0,0,0,0,27733,39,16,0,7,5,26,2,17,2,2,0,3,7,40,23,0,0
4542,Together,PhD,No,Yes,0,0,0,0,0,0,69805,68,50,750,71,174,13,10,20,2,6,8,11,2,1018,998,0,0
4543,Single,Masters,No,No,0,0,0,0,0,0,NA,58,93,816,42,450,55,56,154,1,3,10,8,2,1419,1265,0,0
4544,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,25818,49,51,5,2,8,2,2,9,1,0,1,2,7,19,10,0,0
4545,Together,Masters,Yes,No,0,0,0,0,0,0,37509,NA,24,37,5,56,12,8,5,2,3,0,4,7,118,113,0,0
4546,Together,Secondary,Yes,Yes,0,0,0,0,0,0,25176,NA,79,4,0,4,0,0,5,1,1,0,2,7,8,3,0,0
4547,Married,Bachelors,No,Yes,0,0,0,0,0,0,43586,40,26,99,2,11,4,0,16,3,3,0,4,8,116,100,0,0
4548,Married,Secondary,No,Yes,0,0,0,0,0,0,NA,64,86,176,72,98,136,21,229,4,5,2,12,5,503,274,0,0
4549,Together,Bachelors,Yes,Yes,0,1,0,0,0,0,NA,NA,68,54,0,10,0,0,2,2,1,0,4,5,64,62,NA,0
4550,Together,Bachelors,No,No,0,1,1,0,1,0,84906,48,98,997,15,414,99,30,76,1,5,6,12,2,1555,1479,3,0
4551,Married,Bachelors,No,Yes,0,0,0,0,0,0,61286,54,34,356,0,107,19,9,117,2,7,1,8,5,491,374,0,0
4552,Married,PhD,No,No,0,0,1,0,0,0,NA,34,60,1311,0,359,46,89,17,1,4,3,10,2,1805,1788,NA,1
4553,Together,PhD,No,No,0,0,0,0,0,0,65220,55,3,890,63,292,0,25,12,4,8,4,7,6,1270,1258,0,1
4554,Together,Bachelors,2,Yes,0,0,0,0,0,0,33590,46,65,4,0,2,0,0,2,1,1,0,2,7,6,4,0,0
4555,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,30992,NA,83,17,0,14,7,3,2,1,1,0,3,7,41,39,0,0
4556,Single,Masters,No,No,0,0,0,1,0,0,72309,NA,64,960,0,883,50,38,0,1,5,6,8,3,1931,1931,NA,1
4557,Married,HighSchool,Yes,No,0,0,0,0,0,0,16005,40,69,1,3,2,20,30,47,3,2,1,2,8,56,9,0,0
4558,Single,Masters,No,No,0,0,0,0,0,0,65487,NA,NA,240,67,500,199,0,163,3,3,5,6,2,1006,843,0,0
4559,Married,Bachelors,No,Yes,0,0,0,0,0,0,58692,55,21,301,11,61,4,7,11,1,8,2,4,7,384,373,0,0
4560,Widow,Bachelors,Yes,Yes,1,0,0,0,0,0,40590,51,NA,154,0,50,6,11,37,5,3,4,3,6,221,184,NA,0
4561,Single,Bachelors,Yes,No,0,0,0,0,0,0,20587,50,39,2,3,6,4,1,9,1,1,1,2,7,16,7,0,0
4562,Divorced,Masters,No,Yes,0,0,0,0,0,0,62637,66,76,104,12,48,4,12,5,1,2,2,5,2,180,175,0,0
4563,Divorced,Masters,Yes,Yes,0,0,0,0,0,0,29435,54,11,70,3,37,4,2,64,4,3,2,2,9,116,52,0,1
4564,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,NA,46,26,2,0,9,3,6,2,1,1,0,3,8,20,18,0,0
4565,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,35788,49,34,23,2,11,3,1,4,2,2,0,3,6,40,36,0,0
4566,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,52,72,43,4,12,8,0,27,5,2,1,4,5,67,40,0,0
4567,Married,Bachelors,No,No,0,0,0,0,0,0,NA,NA,NA,4,24,11,16,1,25,1,2,0,4,6,56,31,0,0
4568,Single,Bachelors,No,Yes,0,1,1,0,0,0,65333,47,58,654,7,92,0,15,30,7,9,4,8,6,768,738,2,0
4569,Single,Bachelors,No,No,0,0,1,0,0,0,78499,NA,12,912,72,170,47,36,97,1,11,3,4,4,1237,1140,NA,1
4570,Together,PhD,Yes,No,0,0,0,0,0,0,NA,49,23,25,0,8,0,1,4,1,2,0,2,9,34,30,0,0
